sentence_id	text	manifesto_id	party	date	majortopic_recoded_label	majortopic_recoded_score
conservatives-1987-87-5	We will take powers to create Housing Action Trusts initially as a pilot scheme to take over such housing, renovate it, and pass it on to different tenures and ownerships including housing associations, tenant co-operatives, owner-occupiers or approved private landlords.	51620_1987	51620	1987	Community Development, Planning and Housing Issues	0.9930915832519531
conservatives-1987-88-1	We will reform the structure of local authority housing accounts so that public funds are directed at the problems of repair and renovation; maintenance and management are improved; resources are directed to the areas where the problems are greatest; rent arrears are reduced; and fewer houses are left empty.	51620_1987	51620	1987	Community Development, Planning and Housing Issues	0.9930328130722046
conservatives-1987-89-1	Housing is the biggest single investment that most people make - whether in money or in time, skill and effort.	51620_1987	51620	1987	Community Development, Planning and Housing Issues	0.9919111132621765
conservatives-1987-89-2	In the last eight years, as a result of our policies, we have seen a dramatic increase in home-ownership.	51620_1987	51620	1987	Community Development, Planning and Housing Issues	0.9689207673072815
conservatives-1987-89-3	In the next five years, we will complement that with policies designed to improve the supply and condition of the rented housing stock.	51620_1987	51620	1987	Community Development, Planning and Housing Issues	0.9917829036712646
conservatives-1987-92-1	Home-ownership leads naturally to other forms of financial provision for the future - notably to pensions and share-ownership.	51620_1987	51620	1987	other	0.9556434750556946
conservatives-1987-92-2	Half of the working population are in occupational pension schemes, but in 1979 only seven per cent of the population held shares.	51620_1987	51620	1987	Labour and Employment	0.8665422201156616
conservatives-1987-93-1	People were deterred by the sheer unfamiliarity of owning shares.	51620_1987	51620	1987	other	0.6311845183372498
conservatives-1987-93-2	Young people were reluctant to save for a retirement which seemed far away.	51620_1987	51620	1987	Labour and Employment	0.46604999899864197
conservatives-1987-93-3	And most tax incentives encouraged saving through institutions rather than directly.	51620_1987	51620	1987	other	0.9985822439193726
conservatives-1987-94-1	With a Conservative Government, all that has been changing.	51620_1987	51620	1987	other	0.9983347058296204
conservatives-1987-94-2	We were determined to make share-ownership available to the whole nation.	51620_1987	51620	1987	other	0.9959679841995239
conservatives-1987-94-3	Just as with cars, television sets, washing machines and foreign holidays, it would no longer be a privilege of the few; it would become the expectation of the many.	51620_1987	51620	1987	Social Welfare	0.4939650893211365
conservatives-1987-94-4	We achieved this historic transformation in three ways:	51620_1987	51620	1987	other	0.9951450228691101
conservatives-1987-95-1	First, we introduced major tax incentives for employee share-ownership.	51620_1987	51620	1987	other	0.9864276051521301
conservatives-1987-95-2	Seven out of the last eight budgets have included measures to encourage people to purchase shares in the company in which they work.	51620_1987	51620	1987	other	0.9938701391220093
conservatives-1987-96-1	Second, starting this year, we brought in Personal Equity Plans, which enable people to invest in British industry entirely free of tax.	51620_1987	51620	1987	other	0.7847357988357544
conservatives-1987-97-1	Third, we embarked on a major programme of privatisation, insisting that small investors and employees of the privatised companies should have a fair chance to join in the buying.	51620_1987	51620	1987	other	0.9928405284881592
conservatives-1987-98-1	The results have been dramatic, and the direct consequence of government policy.	51620_1987	51620	1987	other	0.9974353909492493
conservatives-1987-98-2	Share ownership has trebled.	51620_1987	51620	1987	Labour and Employment	0.9548249840736389
conservatives-1987-98-3	Almost one in five of the adult population now own shares directly.	51620_1987	51620	1987	Labour and Employment	0.9464761018753052
conservatives-1987-98-4	And the figure will continue to rise.	51620_1987	51620	1987	other	0.9896718263626099
conservatives-1987-98-5	Of this total, the majority are first-time shareholders and most of them own shares in either privatised companies or the TSB group.	51620_1987	51620	1987	other	0.9844332933425903
conservatives-1987-98-6	One-and-a-half million people hold shares in the companies where they work.	51620_1987	51620	1987	other	0.9935216307640076
conservatives-1987-99-1	After eight years of Conservative Government, Britain is now at the forefront of a world wide revolution in extending ownership.	51620_1987	51620	1987	other	0.9706915020942688
conservatives-1987-99-2	One in every five British adults now owns shares compared to one in ten Frenchmen and one in twenty Japanese.	51620_1987	51620	1987	other	0.9962285757064819
conservatives-1987-99-3	Only the Americans, where a quarter of the people are shareholders, remain ahead - and the gap is narrowing.	51620_1987	51620	1987	other	0.9940235018730164
conservatives-1987-100-1	This is the first stage of a profound and progressive social transformation - popular capitalism.	51620_1987	51620	1987	other	0.9991493225097656
conservatives-1987-100-2	Owning a direct stake in industry not only enhances personal independence; it also gives a heightened sense of involvement and pride in British business.	51620_1987	51620	1987	other	0.9975540041923523
conservatives-1987-100-3	More realistic attitudes to profit and investment take root.	51620_1987	51620	1987	other	0.9971344470977783
conservatives-1987-100-4	And the foundations of British economic achievement are further strengthened.	51620_1987	51620	1987	Macroeconomics	0.9968411922454834
conservatives-1987-101-1	We will press on with the encouragement of popular capitalism.	51620_1987	51620	1987	other	0.9988352656364441
conservatives-1987-102-1	In the next Parliament:	51620_1987	51620	1987	other	0.9988158941268921
conservatives-1987-103-1	We will continue to extend share-ownership as we have done with home-ownership.	51620_1987	51620	1987	other	0.9938744902610779
conservatives-1987-104-1	We will reintroduce our proposed tax incentives for profit-related pay.	51620_1987	51620	1987	Macroeconomics	0.9963699579238892
conservatives-1987-105-1	We will privatise more state industries in ways that increase share-ownership, both for the employees and for the public at large.	51620_1987	51620	1987	other	0.9986257553100586
conservatives-1987-107-1	Parents want schools to provide their children with the knowledge, training and character that will fit them for today's world.	51620_1987	51620	1987	Education and Culture	0.9967336654663086
conservatives-1987-107-2	They want them to be taught basic educational skills.	51620_1987	51620	1987	Education and Culture	0.9960197806358337
conservatives-1987-107-3	They want schools that will encourage moral values: honesty, hard work and responsibility.	51620_1987	51620	1987	Education and Culture	0.9905023574829102
conservatives-1987-107-4	And they should have the right to choose those schools which do these things for their children.	51620_1987	51620	1987	Education and Culture	0.9968760013580322
conservatives-1987-109-1	How can all this best be done?	51620_1987	51620	1987	Education and Culture	0.9188989400863647
conservatives-1987-109-2	Resources obviously matter.	51620_1987	51620	1987	other	0.9404076933860779
conservatives-1987-109-3	This Government has provided more resources for pupils than ever before.	51620_1987	51620	1987	Education and Culture	0.9965488314628601
conservatives-1987-110-1	With the Conservatives:	51620_1987	51620	1987	Law, Crime and Family Issues	0.6116230487823486
conservatives-1987-111-1	Spending per primary pupil has risen by 17 per cent after allowing for inflation and per secondary pupil by 20 per cent under our Government.	51620_1987	51620	1987	Education and Culture	0.9964733719825745
conservatives-1987-112-1	There are more teachers in proportion to pupils than ever before.	51620_1987	51620	1987	Education and Culture	0.9968485236167908
conservatives-1987-113-1	British schools are world leaders in the use of computers in the classroom.	51620_1987	51620	1987	Education and Culture	0.9967401623725891
conservatives-1987-114-1	But money alone is not enough.	51620_1987	51620	1987	Education and Culture	0.9540945291519165
conservatives-1987-114-2	Increased resources have not produced uniformly higher standards.	51620_1987	51620	1987	Education and Culture	0.9783034920692444
conservatives-1987-114-3	Parents and employers are rightly concerned that not enough children master the basic skills, that some of what is taught seems irrelevant to a good education and that standards of personal discipline and aspirations are too low.	51620_1987	51620	1987	Education and Culture	0.9933552742004395
conservatives-1987-114-4	In certain cases education is used for political indoctrination and sexual propaganda.	51620_1987	51620	1987	Education and Culture	0.9955570101737976
conservatives-1987-114-5	The time has now come for school reform.	51620_1987	51620	1987	Education and Culture	0.9943945407867432
conservatives-1987-116-1	First, we will establish a National Core Curriculum.	51620_1987	51620	1987	Education and Culture	0.9946159720420837
conservatives-1987-117-1	It is vital to ensure that all pupils between the ages of 5 to 16 study a basic range of subjects - including maths, English and science.	51620_1987	51620	1987	Education and Culture	0.9966276288032532
conservatives-1987-117-2	In each of these basic subjects syllabuses will be published and attainment levels set so that the progress of pupils can be assessed at around ages 7, 11 and 14, and in preparation for the GCSE at 16.	51620_1987	51620	1987	Education and Culture	0.9962538480758667
conservatives-1987-117-3	Parents, teachers and pupils will then know how well each child is doing.	51620_1987	51620	1987	Education and Culture	0.9951142072677612
conservatives-1987-117-4	We will consult widely among those concerned on establishing the curriculum.	51620_1987	51620	1987	Education and Culture	0.9967935681343079
conservatives-1987-118-1	Second, within five years governing bodies and head teachers of all secondary schools and many primary schools will be given control over their own budgets.	51620_1987	51620	1987	Education and Culture	0.9871557950973511
conservatives-1987-119-1	They know best the needs of their school.	51620_1987	51620	1987	Education and Culture	0.9951500296592712
conservatives-1987-119-2	With this independence they will manage their resources and decide their priorities, covering the cost of books, equipment, maintenance and staff.	51620_1987	51620	1987	Education and Culture	0.9943227767944336
conservatives-1987-119-3	Several pilot schemes for financial devolution to schools have already proved their worth, such as those in Cambridgeshire and Solihull.	51620_1987	51620	1987	Education and Culture	0.9967213273048401
conservatives-1987-120-1	Third, we will increase parental choice.	51620_1987	51620	1987	Law, Crime and Family Issues	0.7390965223312378
conservatives-1987-121-1	The most consistent pressure for high standard in schools comes from parents.	51620_1987	51620	1987	Education and Culture	0.995925784111023
conservatives-1987-121-2	They have a powerful incentive to ensure that their children receive a good education.	51620_1987	51620	1987	Education and Culture	0.9960296154022217
conservatives-1987-121-3	We have already done much through the 1980 and 1986 Education Acts so that parents can make their voice heard.	51620_1987	51620	1987	Education and Culture	0.9935263395309448
conservatives-1987-121-4	But parents still need better opportunities to send their children to the school of their choice.	51620_1987	51620	1987	Education and Culture	0.9934794902801514
conservatives-1987-121-5	That would be the best guarantee of higher standards.	51620_1987	51620	1987	Education and Culture	0.9750334620475769
conservatives-1987-121-6	To achieve this:	51620_1987	51620	1987	other	0.9978406429290771
conservatives-1987-122-1	We will ensure that Local Education Authorities (LEAs) set school budgets in line with the number of pupils who will be attending each school.	51620_1987	51620	1987	Education and Culture	0.9966411590576172
conservatives-1987-123-1	Schools will be required to enrol children up to the school's physical capacity instead of artificially restricting pupil numbers, as can happen today.	51620_1987	51620	1987	Education and Culture	0.9962263107299805
conservatives-1987-123-2	Popular schools, which have earned parental support by offering good education, will then be able to expand beyond present pupil numbers.	51620_1987	51620	1987	Education and Culture	0.9968225955963135
conservatives-1987-124-1	These steps will compel schools to respond to the views of parents.	51620_1987	51620	1987	Education and Culture	0.995717465877533
conservatives-1987-124-2	But there must also be variety of educational provision so that parents can better compare one school with another.	51620_1987	51620	1987	Education and Culture	0.9969629645347595
conservatives-1987-125-1	We will therefore support the co-existence of a variety of schools - comprehensive, grammar, secondary modern, voluntary controlled and aided, independent, sixth form and tertiary colleges as well as the reasonable rights of schools to retain their sixth forms, all of which will give parents greater choice and lead to higher standards.	51620_1987	51620	1987	Education and Culture	0.997012734413147
conservatives-1987-126-1	We will establish a pilot network of City Technology Colleges.	51620_1987	51620	1987	Education and Culture	0.9950342178344727
conservatives-1987-126-2	Already two have been announced and support for more has been pledged by industrial sponsors.	51620_1987	51620	1987	Education and Culture	0.9705188870429993
conservatives-1987-127-1	We will expand the Assisted Places Scheme to 35,000.	51620_1987	51620	1987	Education and Culture	0.9964885711669922
conservatives-1987-127-2	This highly successful scheme has enabled 25,000 talented children from less-well-off backgrounds to gain places at the 230 independent schools currently in the scheme.	51620_1987	51620	1987	Education and Culture	0.9966257810592651
conservatives-1987-128-1	We will continue to defend the right to independent education as part of a free society.	51620_1987	51620	1987	Education and Culture	0.992253839969635
conservatives-1987-128-2	It is under threat from all the other parties.	51620_1987	51620	1987	Health	0.44482940435409546
conservatives-1987-129-1	Fourth, we will allow state schools to opt out of LEA control.	51620_1987	51620	1987	Education and Culture	0.9964094758033752
conservatives-1987-130-1	If, in a particular school, parents and governing bodies wish to become independent of the LEA, they will be given the choice to do so.	51620_1987	51620	1987	Education and Culture	0.9743745923042297
conservatives-1987-130-2	Those schools which opt out of LEA control will receive a full grant direct from the Department of Education and Science.	51620_1987	51620	1987	Education and Culture	0.9967300891876221
conservatives-1987-130-3	They would become independent charitable trusts.	51620_1987	51620	1987	Education and Culture	0.8325681090354919
conservatives-1987-131-1	In the area covered by the Inner London Education Authority, where entire borough councils wish to become independent of the LEA, they will be able to submit proposals to the Secretary of State requesting permission to take over the provision of education within their boundaries.	51620_1987	51620	1987	Education and Culture	0.9964408278465271
conservatives-1987-133-1	We recognise the important contribution made by small rural primary schools to education and to the community life of our villages.	51620_1987	51620	1987	Education and Culture	0.8299894332885742
conservatives-1987-133-2	We will ensure, therefore, that the future of these schools is judged by wider factors than merely the number of pupils attending them.	51620_1987	51620	1987	Education and Culture	0.9966945648193359
conservatives-1987-135-1	Eighty per cent of all three- and four-year-olds in this country attend nursery classes, reception classes or playgroups.	51620_1987	51620	1987	Education and Culture	0.9917861819267273
conservatives-1987-135-2	Formal nursery education is not necessarily the most appropriate experience for children.	51620_1987	51620	1987	Education and Culture	0.9956641793251038
conservatives-1987-135-3	Diversity of provision is desirable.	51620_1987	51620	1987	Education and Culture	0.9832726716995239
conservatives-1987-135-4	LEAs should look to support the voluntary sector alongside their own provision.	51620_1987	51620	1987	Education and Culture	0.9960132837295532
conservatives-1987-137-1	We recognise the importance of teachers and wish to enhance their professional status.	51620_1987	51620	1987	Education and Culture	0.9968265891075134
conservatives-1987-137-2	The Government has provided a record amount of money to increase their pay by an average 16.4 per cent this year 25 per cent over 18 months.	51620_1987	51620	1987	Education and Culture	0.9911409616470337
conservatives-1987-137-3	Our new pay award will encourage able young people to enter the career of teaching and reward the many good teachers already in the profession.	51620_1987	51620	1987	Education and Culture	0.9968271851539612
conservatives-1987-138-1	The Burnham negotiating machinery finally broke down and has been temporarily replaced by an Interim Advisory Committee.	51620_1987	51620	1987	other	0.7552904486656189
conservatives-1987-138-2	The Government wants an effective and permanent machinery for settling teachers' pay, in which the interests of all parties will be recognised.	51620_1987	51620	1987	Education and Culture	0.99666827917099
conservatives-1987-139-1	The Government will produce a Green Paper setting out the various alternatives and will enter into wide consultations with a view to establishing a new and effective machinery.	51620_1987	51620	1987	Education and Culture	0.8711699843406677
conservatives-1987-141-1	The British system of higher education is among the best in the world.	51620_1987	51620	1987	Education and Culture	0.9954350590705872
conservatives-1987-141-2	It ranges from universities to further education colleges providing skills and qualifications.	51620_1987	51620	1987	Education and Culture	0.9959105253219604
conservatives-1987-141-3	We recognise the value of research and scholarship for their own sake.	51620_1987	51620	1987	Education and Culture	0.9776129126548767
conservatives-1987-141-4	At the same time we must meet the nation's demand for highly qualified manpower to compete in international markets.	51620_1987	51620	1987	other	0.993857204914093
conservatives-1987-142-1	Building on our achievements since 1979 - 157,000 more full-time and part-time students we want to expand higher education opportunities still further.	51620_1987	51620	1987	Education and Culture	0.9955018162727356
conservatives-1987-142-2	By 1990, we plan to increase student numbers by a further 50,000, and to raise the proportion of 18-year-olds in higher education.	51620_1987	51620	1987	Education and Culture	0.9961645603179932
conservatives-1987-143-1	We will replace the University Grants Committee with an independent statutory body on the lines recommended by the Croham Committee.	51620_1987	51620	1987	Education and Culture	0.994963526725769
conservatives-1987-143-2	The new body will be called the Universities Funding Council (UFC) and will have broadly equal numbers of academic and non-academic members with a chairman who has substantial experience outside the academic world.	51620_1987	51620	1987	Education and Culture	0.9813960194587708
conservatives-1987-143-3	The primary responsibility of the UFC will be the allocation of funds to individual universities under new contractual arrangements.	51620_1987	51620	1987	Education and Culture	0.9796895980834961
conservatives-1987-144-1	Polytechnics are today strong, successful and mature institutions.	51620_1987	51620	1987	Education and Culture	0.9956511855125427
conservatives-1987-144-2	They are complementary to the universities.	51620_1987	51620	1987	Education and Culture	0.9913076758384705
conservatives-1987-144-3	Their present structure, under local authorities, is inappropriate for an expanding national role.	51620_1987	51620	1987	Education and Culture	0.9437389969825745
conservatives-1987-145-1	As part of our policy to delegate power and responsibility, we will legislate to convert the polytechnics and other mainly higher education colleges in England to free-standing corporate bodies under boards of governors.	51620_1987	51620	1987	Education and Culture	0.9956861734390259
conservatives-1987-146-1	We will set up a new Polytechnics and Colleges Funding Council independent of central Government, in place of local authority control.	51620_1987	51620	1987	Education and Culture	0.9965189695358276
conservatives-1987-147-1	As part of our aim to widen access to higher education we have begun a review of student support which is the most generous in the western world.	51620_1987	51620	1987	Education and Culture	0.995995283126831
conservatives-1987-147-2	We need to modernise this system which has not changed for 25 years.	51620_1987	51620	1987	Education and Culture	0.5196564793586731
conservatives-1987-147-3	The purpose of the review is to improve the overall prospects of students so that more are encouraged to enter higher education.	51620_1987	51620	1987	Education and Culture	0.9961280226707458
conservatives-1987-147-4	No final conclusions have been reached, but we believe that top-up loans to supplement grants are one way, among others, of bringing in new finance to help students and relieve pressure on their parents.	51620_1987	51620	1987	Education and Culture	0.9816169738769531
conservatives-1987-148-1	We will take care to ensure that the best aspects of the present system are retained in any new proposals which we bring forward.	51620_1987	51620	1987	Education and Culture	0.9361633658409119
conservatives-1987-150-1	It is not only in relation to government, however, that people's right to choice and independence must be safeguarded and extended.	51620_1987	51620	1987	Labour and Employment	0.5673190355300903
conservatives-1987-150-2	Great social institutions can sometimes become too powerful and cease to represent their members, denying them any control over the decisions taken in their name and even forcing them to act against their own interests.	51620_1987	51620	1987	other	0.9965794682502747
conservatives-1987-150-3	That was the case with trade unions before 1979.	51620_1987	51620	1987	Labour and Employment	0.9783218502998352
conservatives-1987-151-1	Since then, Conservative reforms have redressed the balance between the individual and his union, preventing coercion of the majority by activists and militants.	51620_1987	51620	1987	Labour and Employment	0.9911655783653259
conservatives-1987-151-2	These highly successful and popular measures have encouraged democracy within the unions, restrained the abuses of secondary action and picketing, reversed the growth of closed shops, restored the rights of redress against unions acting unlawfully and removed the immunity of unions that call a strike without a fair ballot.	51620_1987	51620	1987	Labour and Employment	0.9933673739433289
conservatives-1987-152-1	The result has been a transformation of shopfloor relations, allowing management and workforce to co-operate to improve working practices and introduce new technology to mutual gain.	51620_1987	51620	1987	Labour and Employment	0.9903634190559387
conservatives-1987-152-2	In the next Parliament we will protect the rights of individual trade union members.	51620_1987	51620	1987	Labour and Employment	0.9860791563987732
conservatives-1987-153-1	We will introduce legislation to:	51620_1987	51620	1987	other	0.9935712814331055
conservatives-1987-154-1	empower individual members to stop their unions calling them out on strike without first holding a secret ballot of members;	51620_1987	51620	1987	Labour and Employment	0.9933627843856812
conservatives-1987-155-1	protect individual members from disciplinary action if they refuse to join a strike they disagree with;	51620_1987	51620	1987	Labour and Employment	0.9936311841011047
conservatives-1987-156-1	ensure that all members of trade union governing bodies are elected by secret ballot at least once every five years;	51620_1987	51620	1987	Labour and Employment	0.9923233985900879
conservatives-1987-157-1	make independently supervised postal ballots compulsory for such elections;	51620_1987	51620	1987	Labour and Employment	0.8905419707298279
conservatives-1987-158-1	limit further the abuse of the closed shop by providing protection against unfair dismissal for all non-union employees, and removing any legal immunity from industrial action to establish or enforce a closed shop;	51620_1987	51620	1987	Labour and Employment	0.992172360420227
conservatives-1987-159-1	provide new safeguards on the use of union funds;	51620_1987	51620	1987	Labour and Employment	0.9928458333015442
conservatives-1987-160-1	establish a new trade union commissioner with the power to help individual trade unionists to enforce their fundamental rights.	51620_1987	51620	1987	Labour and Employment	0.9880443215370178
conservatives-1987-162-1	Since this Government took office in 1979, we have restored honest money and established a stable economic framework in which business can flourish.	51620_1987	51620	1987	Macroeconomics	0.996870219707489
conservatives-1987-162-2	We have been careful not to spend money before we earned it.	51620_1987	51620	1987	Macroeconomics	0.9961981177330017
conservatives-1987-162-3	We have brought the nation back to living within its means.	51620_1987	51620	1987	Macroeconomics	0.995323121547699
conservatives-1987-162-4	We have massively rebuilt our international assets.	51620_1987	51620	1987	other	0.9987707734107971
conservatives-1987-162-5	We have refused to be drawn into an auction of pledges for higher spending that the country simply could not afford.	51620_1987	51620	1987	Macroeconomics	0.996138870716095
conservatives-1987-162-6	We have balanced the books.	51620_1987	51620	1987	Macroeconomics	0.9960494637489319
conservatives-1987-162-7	We have paid our way.	51620_1987	51620	1987	Macroeconomics	0.9959771037101746
conservatives-1987-163-1	The results have been dramatic.	51620_1987	51620	1987	Macroeconomics	0.9465372562408447
conservatives-1987-164-1	Despite the coal strike and the collapse of the oil price, Britain has moved from being bottom to the top of the growth league of major European countries.	51620_1987	51620	1987	Macroeconomics	0.9968264102935791
conservatives-1987-165-1	Inflation has reached its lowest levels for almost 20 years.	51620_1987	51620	1987	Macroeconomics	0.9965547323226929
conservatives-1987-166-1	The basic rate of income tax has been cut from 33p to 27p, four taxes have been abolished, and almost a million and a half people have been taken out of income tax altogether.	51620_1987	51620	1987	Macroeconomics	0.9958666563034058
conservatives-1987-167-1	Over a million extra jobs have been created since 1983 more than in the rest of the European Community put together.	51620_1987	51620	1987	Labour and Employment	0.8471912145614624
conservatives-1987-168-1	Unemployment, a problem throughout Europe, is now firmly on a downward trend - with youth unemployment in this country below the European average.	51620_1987	51620	1987	Macroeconomics	0.9960511326789856
conservatives-1987-169-1	We have rebuilt our net overseas assets to some £110 billion from a mere £12 billion when we first took office.	51620_1987	51620	1987	other	0.9986754059791565
conservatives-1987-169-2	This will provide substantial foreign earnings in the years ahead and a cushion, should oil revenues fall.	51620_1987	51620	1987	other	0.9991519451141357
conservatives-1987-170-1	While the Opposition parties cling to the failed policies of the past, our strategy has become widely accepted abroad.	51620_1987	51620	1987	other	0.9980644583702087
conservatives-1987-170-2	Socialist Spain as well as Christian Democratic Germany, Social Democratic Sweden as well as France, Labour New Zealand and Conservative Canada, all accept that governments must reduce their borrowing, curb state spending, reduce taxation, privatise state firms and do away with unnecessary controls.	51620_1987	51620	1987	Macroeconomics	0.9906092882156372
conservatives-1987-170-3	What we began in 1979 is today common international practice.	51620_1987	51620	1987	Macroeconomics	0.9477367997169495
conservatives-1987-172-1	Our greatest economic challenge on entering office was to defeat inflation.	51620_1987	51620	1987	Macroeconomics	0.9965977072715759
conservatives-1987-172-2	"Rampant inflation under the Labour Government, when money lost a quarter of its value in a single year, had reduced our economy to """"the sick man of Europe""""."	51620_1987	51620	1987	Macroeconomics	0.9968817234039307
conservatives-1987-173-1	Nothing erodes a country's competitive edge faster than inflation.	51620_1987	51620	1987	Macroeconomics	0.9967731833457947
conservatives-1987-173-2	Nothing so undermines personal thrift and independence as to see the value of a lifetime's savings eaten away in retirement through spiralling prices.	51620_1987	51620	1987	Macroeconomics	0.9937847852706909
conservatives-1987-173-3	And nothing threatens the social fabric of a nation more than the conflicts and divisiveness which inflation creates.	51620_1987	51620	1987	Macroeconomics	0.9966216087341309
conservatives-1987-174-1	Our success in the battle against inflation has been the key to Britain's economic revival.	51620_1987	51620	1987	Macroeconomics	0.9965037107467651
conservatives-1987-174-2	It required firm control of public expenditure, a substantial reduction in government borrowing, curbing the growth of money in circulation, maintaining financial discipline, stimulating competition and moderating trade union power.	51620_1987	51620	1987	Macroeconomics	0.9960206151008606
conservatives-1987-175-1	The Opposition parties opposed nearly every aspect of this strategy.	51620_1987	51620	1987	Macroeconomics	0.9921201467514038
conservatives-1987-175-2	If even some of their policies were implemented today, higher borrowing and higher spending would once again unleash inflation.	51620_1987	51620	1987	Macroeconomics	0.9966855645179749
conservatives-1987-176-1	There is no better yardstick of a party's fitness to govern that its attitude to inflation.	51620_1987	51620	1987	Macroeconomics	0.9965502023696899
conservatives-1987-176-2	Nothing is so politically immoral as a party that ignores that yardstick.	51620_1987	51620	1987	Macroeconomics	0.775813102722168
conservatives-1987-177-1	The Conservative Government will continue to put the conquest of inflation as our first objective.	51620_1987	51620	1987	Macroeconomics	0.9967231154441833
conservatives-1987-177-2	We will not be content until we have stable prices, with inflation eradicated altogether.	51620_1987	51620	1987	Macroeconomics	0.997055172920227
conservatives-1987-179-1	We are the only Party that believes in lower taxation.	51620_1987	51620	1987	Macroeconomics	0.9967579245567322
conservatives-1987-180-1	As the Party determined to achieve growing prosperity we recognise that it is people who create wealth, not governments.	51620_1987	51620	1987	Macroeconomics	0.991388738155365
conservatives-1987-180-2	Lower taxation coupled with lower inflation makes everyone better off.	51620_1987	51620	1987	Macroeconomics	0.9969359636306763
conservatives-1987-180-3	It encourages people to work harder, to be inventive and to take risks.	51620_1987	51620	1987	Macroeconomics	0.9944051504135132
conservatives-1987-180-4	It promotes a climate of enterprise and initiative.	51620_1987	51620	1987	Macroeconomics	0.7507482767105103
conservatives-1987-181-1	Lower tax on earnings enables people to build up savings to give them financial security in later life.	51620_1987	51620	1987	Macroeconomics	0.9969393014907837
conservatives-1987-182-1	Lower taxation, by increasing take-home pay without adding to industry's costs, improves competitiveness and helps with jobs.	51620_1987	51620	1987	Macroeconomics	0.9969180822372437
conservatives-1987-182-2	And tax relief for charitable donations encourages more people to give and to give more generously.	51620_1987	51620	1987	Macroeconomics	0.9970098733901978
conservatives-1987-183-1	There is a strong moral case for reducing taxation.	51620_1987	51620	1987	Macroeconomics	0.9964742064476013
conservatives-1987-183-2	High taxes deprive people of their independence and make their choices for them.	51620_1987	51620	1987	Macroeconomics	0.9963967204093933
conservatives-1987-183-3	The desire to do better for one's family is one of the strongest motives in human nature.	51620_1987	51620	1987	Macroeconomics	0.9896121621131897
conservatives-1987-183-4	As a party committed to the family and opposed to the over-powerful State, we want people to keep more of what they earn, and to have more freedom of choice about what they do for themselves, their families and for others less fortunate.	51620_1987	51620	1987	Macroeconomics	0.9958338737487793
conservatives-1987-184-1	Governments should trust people to spend their own money sensibly and decently; high taxation prevents them doing so.	51620_1987	51620	1987	Macroeconomics	0.9961292743682861
conservatives-1987-185-1	That is why we have:	51620_1987	51620	1987	other	0.9987071752548218
conservatives-1987-186-1	cut the basic rate of tax from 33p to 27p in the £, and increased the personal allowances (the starting point for paying tax) by 22 per cent more than inflation.If Labour's tax regime were still in force, the family man on average earnings would today be paying more than £500 per year in extra income tax: a headmaster married to a nurse would be paying more than £1,300 extra;	51620_1987	51620	1987	Macroeconomics	0.9968085885047913
conservatives-1987-187-1	reduced sharply the absurd top rates of tax inherited from Labour which were causing so many of our most talented people to work abroad;	51620_1987	51620	1987	Macroeconomics	0.9962189793586731
conservatives-1987-188-1	increased greatly the tax relief for charitable donations.	51620_1987	51620	1987	Macroeconomics	0.9912782311439514
conservatives-1987-188-2	Giving to charities has doubled since we first took office;	51620_1987	51620	1987	Macroeconomics	0.996160626411438
conservatives-1987-189-1	abolished four taxes completely: the national insurance surcharge - the tax which Labour put on jobs - the investment income surcharge, the development land tax and the lifetime gifts tax;	51620_1987	51620	1987	Macroeconomics	0.9969369173049927
conservatives-1987-190-1	reformed and simplified corporation tax, and cut its rate to the lowest of any major industrial country;	51620_1987	51620	1987	Macroeconomics	0.9967644214630127
conservatives-1987-191-1	cut the small business corporation tax rate by more than a third, and extended it to many more small businesses;	51620_1987	51620	1987	Macroeconomics	0.9968517422676086
conservatives-1987-192-1	reformed and reduced capital taxes as well as slashing stamp duty.	51620_1987	51620	1987	Macroeconomics	0.9908542633056641
conservatives-1987-193-1	In every case where taxes have been reformed and reduced there has been an increase in the amount of tax collected.	51620_1987	51620	1987	Macroeconomics	0.9969533681869507
conservatives-1987-194-1	Labour totally fail to understand the benefits this brings to everyone.	51620_1987	51620	1987	Macroeconomics	0.7969263792037964
conservatives-1987-194-2	Today they openly threaten to raise taxation.	51620_1987	51620	1987	Macroeconomics	0.9956984519958496
conservatives-1987-194-3	To fulfil their plans, they would have to raise taxes substantially.	51620_1987	51620	1987	Macroeconomics	0.9932565689086914
conservatives-1987-194-4	Indeed, all the Opposition parties Labour, Liberals and SDP - would raise taxation.	51620_1987	51620	1987	Macroeconomics	0.997138261795044
conservatives-1987-194-5	We believe that it is precisely the wrong thing to do.	51620_1987	51620	1987	Macroeconomics	0.9416693449020386
conservatives-1987-195-1	It will be our aim to do the opposite.	51620_1987	51620	1987	Macroeconomics	0.989513635635376
conservatives-1987-196-1	In the next Parliament:	51620_1987	51620	1987	other	0.9988158941268921
conservatives-1987-197-1	We aim to reduce the burden of taxation.	51620_1987	51620	1987	Macroeconomics	0.9966714382171631
conservatives-1987-198-1	In particular, we will cut income tax still further and reduce the basic rate to 25p in the £ as soon as we prudently can.	51620_1987	51620	1987	Macroeconomics	0.9966943264007568
conservatives-1987-199-1	We will continue the process of tax reform.	51620_1987	51620	1987	Macroeconomics	0.9967467784881592
conservatives-1987-201-1	Over the past eight years we have managed the nation's finances with care.	51620_1987	51620	1987	Macroeconomics	0.9939233660697937
