sentence_id	span_nr	text	cat	pred_type	recall	recall_micro	thau_category	completely_wrong
conservatives-2001-455-1	1	villages	5		0.0	0.0	Geography	True
conservatives-2001-352-6	0	neighbourhoods	5		0.0	0.0	Geography	True
conservatives-2001-352-6	1	young people	1	SG	1.0	1.0	Age/generation	False
conservatives-2001-354-1	0	neighbourhoods	5		0.0	0.0	Geography	True
conservatives-2001-231-2	0	over-75s	1	SG	1.0	1.0	Age/generation	False
conservatives-2001-231-2	1	single pensioner	2	SG	1.0	1.0	Economic class	False
conservatives-2001-209-1	0	doctors	10	SG	1.0	1.0	none	False
conservatives-2001-209-3	0	doctors	10	SG	1.0	1.0	none	False
conservatives-2001-477-1	0	doctors	10	SG	1.0	1.0	none	False
conservatives-2001-477-1	1	taxpayer	9	SG	1.0	1.0	Other	False
conservatives-2001-17-1	0	those who use public services	2	SG	1.0	1.0	Economic class	False
conservatives-2001-17-1	1	those who work in our schools and hospitals and police service	10	SG	0.6363636363636364	0.9090909090909091	none	False
conservatives-2001-231-3	0	poorer pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2001-328-1	0	unemployed people	2	SG	1.0	1.0	Economic class	False
conservatives-2001-330-1	0	unemployed people	2	SG	1.0	1.0	Economic class	False
conservatives-2001-333-1	0	unemployed people	2	SG	1.0	1.0	Economic class	False
conservatives-2001-142-1	0	families with children under the age of 5	9	SG	1.0	1.0	Other	False
conservatives-2001-148-1	0	it consultants	10		0.0	0.0	none	True
conservatives-2001-361-1	0	consumers	9	SG	1.0	1.0	Other	False
conservatives-2001-361-1	1	taxpayer	9	SG	1.0	1.0	Other	False
conservatives-2001-361-2	0	taxpayers	9	SG	1.0	1.0	Other	False
conservatives-2001-361-2	1	consumers	9	SG	1.0	1.0	Other	False
conservatives-2001-363-1	0	consumers	9	SG	1.0	1.0	Other	False
conservatives-2001-366-2	0	police	10	PI	0.0	1.0	none	True
conservatives-2001-472-3	0	police	10	PI	0.0	1.0	none	True
conservatives-2001-472-3	1	the people of northern ireland	5	SG	1.0	1.0	Geography	False
conservatives-2001-454-1	0	local people	5	SG	1.0	1.0	Geography	False
conservatives-2001-311-1	0	faith communities	8	ORG	0.0	1.0	Religion	True
conservatives-2001-325-1	0	faith communities	8	SG	1.0	1.0	Religion	False
conservatives-2001-325-1	1	voluntary groups	10	SG	1.0	1.0	none	False
conservatives-2001-54-1	0	families with modest earnings	9	SG	1.0	1.0	Other	False
conservatives-2001-395-1	0	road users	9	SG	1.0	1.0	Other	False
conservatives-2001-396-2	0	road users	9	SG	1.0	1.0	Other	False
conservatives-2001-430-1	0	local voluntary sports clubs	5	ORG	0.0	1.0	Geography	True
conservatives-2001-396-1	0	commuters	9	SG	1.0	1.0	Other	False
conservatives-2001-396-1	1	cyclists	9	SG	1.0	1.0	Other	False
conservatives-2001-396-1	2	pedestrians	9	SG	1.0	1.0	Other	False
conservatives-2001-151-1	0	entrepreneurs	2	SG	1.0	1.0	Economic class	False
conservatives-2001-233-1	0	all pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2001-233-1	1	the 200, 000 in nursing homes and residential accommodation who do not receive the winter fuel payment	6		0.7777777777777778	0.7777777777777778	Health	False
conservatives-2001-427-3	0	elite athletes	10	SG	1.0	1.0	none	False
conservatives-2001-351-1	0	motorists	9	SG	1.0	1.0	Other	False
conservatives-2001-240-1	0	people with personal pensions	2	SG	1.0	1.0	Economic class	False
conservatives-2001-322-2	0	voluntary groups	10	SG	1.0	1.0	none	False
conservatives-2001-322-2	1	people in real need	2	SG	1.0	1.0	Economic class	False
conservatives-2001-450-3	0	scotland	5		0.0	0.0	Geography	True
conservatives-2001-450-3	1	wales	5		0.0	0.0	Geography	True
conservatives-2001-466-2	0	wales	5		0.0	0.0	Geography	True
conservatives-2001-201-1	0	users	6	SG	1.0	1.0	Health	False
conservatives-2001-42-1	0	many families	9		0.5	0.5	Other	False
conservatives-2001-51-1	0	many families	9		0.5	0.5	Other	False
conservatives-2001-106-3	0	victims	9	SG	1.0	1.0	Other	False
conservatives-2001-109-1	0	victims	9	SG	1.0	1.0	Other	False
conservatives-2001-109-2	0	victims	9	SG	1.0	1.0	Other	False
conservatives-2001-348-1	0	housing estates	5		0.0	0.0	Geography	True
conservatives-2001-377-1	0	families	9	SG	1.0	1.0	Other	False
conservatives-2001-377-4	0	families with young children	9	SG	1.0	1.0	Other	False
conservatives-2001-480-1	0	families	9	SG	1.0	1.0	Other	False
conservatives-2001-52-1	0	mothers	4	SG	1.0	1.0	Gender	False
conservatives-2001-54-3	0	mothers	4	SG	1.0	1.0	Gender	False
conservatives-2001-94-1	0	police officers	10	PI	0.0	1.0	none	True
conservatives-2001-96-1	0	police officers	10	PI	0.0	1.0	none	True
conservatives-2001-21-1	0	the family	9	SG	1.0	1.0	Other	False
conservatives-2001-31-1	0	the family	9	SG	1.0	1.0	Other	False
conservatives-2001-152-1	0	taxpayers	9	SG	1.0	1.0	Other	False
conservatives-2001-216-1	0	younger workers	2	SG	1.0	1.0	Economic class	False
conservatives-2001-458-1	0	local citizens	5	SG	1.0	1.0	Geography	False
conservatives-2001-101-1	0	persistent young menaces	9	SG	1.0	1.0	Other	False
conservatives-2001-68-3	0	faith communities	8	ORG	0.0	1.0	Religion	True
conservatives-2001-68-3	1	groups of parents	10	SG	1.0	1.0	none	False
conservatives-2001-19-3	0	local institutions	10	PI	0.0	1.0	none	True
conservatives-2001-324-3	0	local institutions	5	ORG	0.0	1.0	Geography	True
conservatives-2001-324-3	1	our communities	5		0.0	0.5	Geography	True
conservatives-2001-238-4	0	current pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2001-238-4	1	people of working age	1	SG	1.0	1.0	Age/generation	False
conservatives-2001-421-1	0	cultural organisations	10	ORG	0.0	1.0	none	True
conservatives-2001-307-1	0	those whose claims are rejected	7	SG	1.0	1.0	Nationality	False
conservatives-2001-338-1	0	disabled people on income support	6	SG	1.0	1.0	Health	False
conservatives-2001-338-1	1	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2001-338-4	0	disabled person	6	SG	1.0	1.0	Health	False
conservatives-2001-338-4	1	pensioners	2	SG	1.0	1.0	Economic class	False
conservatives-2001-383-1	0	homeowners	2	SG	1.0	1.0	Economic class	False
conservatives-2001-64-1	0	disruptive pupils	9	SG	1.0	1.0	Other	False
conservatives-2001-65-2	0	disruptive pupils	9	SG	1.0	1.0	Other	False
conservatives-2001-397-3	0	bad drivers	9	SG	1.0	1.0	Other	False
conservatives-2001-378-1	0	outer urban estates	5		0.0	0.0	Geography	True
conservatives-2001-425-2	0	tourist businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2001-333-3	0	those who can work	2	SG	1.0	1.0	Economic class	False
conservatives-2001-208-2	0	nurses	10	SG	1.0	1.0	none	False
conservatives-2001-208-2	1	patients	6	SG	1.0	1.0	Health	False
conservatives-2001-63-1	0	governors	10	PI	0.0	1.0	none	True
conservatives-2001-429-1	0	headteachers	10	SG	1.0	1.0	none	False
conservatives-2001-429-1	1	governors	10	PI	0.0	1.0	none	True
conservatives-2001-125-2	0	the british people	10	SG	1.0	1.0	none	False
conservatives-2001-474-2	0	the british people	10	SG	1.0	1.0	none	False
conservatives-2001-119-1	0	motorists	9	SG	1.0	1.0	Other	False
conservatives-2001-379-2	0	rundown areas	5		0.0	0.0	Geography	True
conservatives-2001-217-1	0	those needing long term care	6	SG	1.0	1.0	Health	False
conservatives-2001-335-1	0	parent	9	SG	1.0	1.0	Other	False
conservatives-2001-419-3	0	small community groups	10	SG	0.6666666666666666	1.0	none	False
conservatives-2001-16-1	0	british citizens	10	SG	1.0	1.0	none	False
conservatives-2001-76-2	0	graduates	2	SG	1.0	1.0	Economic class	False
conservatives-2001-313-1	0	independent groups	10	SG	1.0	1.0	none	False
conservatives-2001-428-1	0	young people	1	SG	1.0	1.0	Age/generation	False
conservatives-2001-153-1	0	small businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2001-225-2	0	pensioners who have saved for their retirement	2	SG	1.0	1.0	Economic class	False
conservatives-2001-424-2	0	artists	10	SG	1.0	1.0	none	False
conservatives-2001-98-1	0	millions of people	10		0.0	0.3333333333333333	none	True
conservatives-2001-245-1	0	people who have made prudent provision in advance for the cost of long term care	2	SG	1.0	1.0	Economic class	False
conservatives-2001-226-2	0	many other pensioners	2		0.3333333333333333	0.3333333333333333	Economic class	False
conservatives-2001-271-1	0	british businesses	2	ORG	0.0	1.0	Economic class	True
conservatives-2001-176-1	0	anyone	10	SG	1.0	1.0	none	False
conservatives-2001-201-2	0	anyone	10		0.0	0.0	none	True
conservatives-2001-237-2	0	working people	2	SG	1.0	1.0	Economic class	False
conservatives-2001-202-1	0	employers	2	SG	1.0	1.0	Economic class	False
conservatives-2001-202-1	1	employees	2	SG	1.0	1.0	Economic class	False
conservatives-2001-394-5	0	drivers who come into town centres	9	SG	1.0	1.0	Other	False
conservatives-2001-394-5	1	those who need to park at work	9	SG	1.0	1.0	Other	False
conservatives-2001-456-1	0	real communities	5	ISG	0.0	1.0	Geography	True
conservatives-2001-337-1	0	people with disabilities	6	SG	1.0	1.0	Health	False
conservatives-2001-306-1	0	many communities	5		0.0	0.5	Geography	True
conservatives-2001-45-1	0	hardworking families	9	SG	1.0	1.0	Other	False
conservatives-2001-110-1	0	police officer	10	PI	0.0	1.0	none	True
conservatives-2001-212-1	0	older people	1	SG	1.0	1.0	Age/generation	False
conservatives-2001-218-1	0	older people	1	SG	1.0	1.0	Age/generation	False
conservatives-2001-301-1	0	people who have been persecuted by oppressive regimes overseas	7	SG	1.0	1.0	Nationality	False
conservatives-2001-439-2	0	ownership	2		0.0	0.0	Economic class	True
conservatives-2001-394-4	0	car drivers	9	SG	1.0	1.0	Other	False
conservatives-2001-322-1	0	our poorest people	2	SG	1.0	1.0	Economic class	False
conservatives-2001-219-3	0	most pensioners	2		0.5	0.5	Economic class	False
labour-2001-248-1	0	the people of britain	10	SG	1.0	1.0	none	False
labour-2001-331-2	0	11-year-olds	10	SG	1.0	1.0	none	False
labour-2001-332-2	0	11-year-olds	10	SG	1.0	1.0	none	False
labour-2001-479-1	0	four million children	10		0.3333333333333333	0.3333333333333333	none	False
labour-2001-479-1	1	those without children	9	SG	1.0	1.0	Other	False
labour-2001-55-2	0	millions of families	9		0.3333333333333333	0.3333333333333333	Other	False
labour-2001-464-3	0	partners of	9	SG	1.0	1.0	Other	False
labour-2001-464-3	1	unemployed people	2	SG	1.0	1.0	Economic class	False
labour-2001-464-3	2	with children	9	SG	1.0	1.0	Other	False
labour-2001-464-3	3	those without children	9	SG	1.0	1.0	Other	False
labour-2001-545-3	0	young offenders	1	SG	1.0	1.0	Age/generation	False
labour-2001-546-5	0	persistent young offenders	9	SG	1.0	1.0	Other	False
labour-2001-553-1	0	the most persistent young offenders	9	SG	1.0	1.0	Other	False
labour-2001-56-3	0	britain's hard-working families	2	SG	1.0	1.0	Economic class	False
labour-2001-158-2	0	hard-working families	2	SG	1.0	1.0	Economic class	False
labour-2001-366-1	0	qualified people	9	SG	1.0	1.0	Other	False
labour-2001-481-3	0	half a million families	9		0.25	0.25	Other	False
labour-2001-493-2	0	paedophiles	9	SG	1.0	1.0	Other	False
labour-2001-493-2	1	others who are a danger to children	9	SG	1.0	1.0	Other	False
labour-2001-252-3	0	every employee	2	SG	1.0	1.0	Economic class	False
labour-2001-252-3	1	trade unions	10	ORG	0.0	1.0	none	True
labour-2001-252-3	2	a majority of the workforce	2		0.4	0.4	Economic class	False
labour-2001-252-3	3	part-time workers	2	SG	1.0	1.0	Economic class	False
labour-2001-503-1	0	those on lowest incomes	2	SG	1.0	1.0	Economic class	False
labour-2001-503-1	1	the 1. 7 million poorest pensioners	2		0.2857142857142857	0.2857142857142857	Economic class	False
labour-2001-503-1	2	some couples	9		0.5	0.5	Other	False
labour-2001-474-4	0	people disabled from a young age	6	SG	1.0	1.0	Health	False
labour-2001-400-4	0	gps	10	SG	1.0	1.0	none	False
labour-2001-400-8	0	gps	10	SG	1.0	1.0	none	False
labour-2001-400-8	1	consultant nurses	10	SG	1.0	1.0	none	False
labour-2001-75-1	0	the many	9	ISG	0.0	1.0	Other	True
labour-2001-319-2	0	the many	9	ISG	0.0	1.0	Other	True
labour-2001-713-1	0	the many	9	ISG	0.0	1.0	Other	True
labour-2001-367-2	0	students	2	SG	1.0	1.0	Economic class	False
labour-2001-367-2	1	from disadvantaged areas	5	SG	1.0	1.0	Geography	False
labour-2001-204-6	0	trade unions	10	ORG	0.0	1.0	none	True
labour-2001-204-6	1	union learning representatives	10	SG	1.0	1.0	none	False
labour-2001-668-3	0	arms brokers	10	SG	1.0	1.0	none	False
labour-2001-733-5	0	single pensioners	9	SG	1.0	1.0	Other	False
labour-2001-733-5	1	pensioner couples	9	SG	1.0	1.0	Other	False
labour-2001-733-5	2	1. 6 million of the poorest pensioners	2		0.375	0.375	Economic class	False
labour-2001-141-1	0	middle-income pensioners	2	SG	1.0	1.0	Economic class	False
labour-2001-450-1	0	middle-income pensioners	2	SG	1.0	1.0	Economic class	False
labour-2001-373-3	0	17, 000 more nurses	10		0.2	0.2	none	False
labour-2001-373-3	1	6, 500 more doctors	10		0.2	0.2	none	False
labour-2001-373-3	2	9, 000 more therapists	10		0.2	0.2	none	False
labour-2001-373-3	3	scientists	10	SG	1.0	1.0	none	False
labour-2001-373-3	4	technicians	10	SG	1.0	1.0	none	False
labour-2001-574-5	0	witnesses	9	SG	1.0	1.0	Other	False
labour-2001-574-7	0	witnesses	9	SG	1.0	1.0	Other	False
labour-2001-578-3	0	vulnerable witnesses	9	SG	1.0	1.0	Other	False
labour-2001-578-3	1	the defendant	9	SG	1.0	1.0	Other	False
labour-2001-578-3	2	rape victims	9	SG	1.0	1.0	Other	False
labour-2001-463-1	0	personal advisers	10	SG	1.0	1.0	none	False
labour-2001-463-1	1	employers	2	SG	1.0	1.0	Economic class	False
labour-2001-519-1	0	300, 000 carers	10		0.25	0.25	none	False
labour-2001-570-1	0	prosecutors	10	SG	1.0	1.0	none	False
labour-2001-570-2	0	prosecutors	10	SG	1.0	1.0	none	False
labour-2001-578-6	0	prosecutors	10	PI	0.0	1.0	none	True
labour-2001-114-2	0	classroom assistants	10	SG	1.0	1.0	none	False
labour-2001-320-1	0	primary pupils	9	SG	1.0	1.0	Other	False
labour-2001-320-1	1	11, 000 more teachers	10		0.2	0.2	none	False
labour-2001-320-1	2	44, 000 more support staff	10		0.3333333333333333	0.3333333333333333	none	False
labour-2001-320-1	3	classroom assistants	10	SG	1.0	1.0	none	False
labour-2001-300-2	0	all the people	10	SG	1.0	1.0	none	False
labour-2001-733-4	0	pensioners	2	SG	1.0	1.0	Economic class	False
labour-2001-733-6	0	pensioners	2	SG	1.0	1.0	Economic class	False
labour-2001-506-4	0	pensioners who have modest savings	2	SG	1.0	1.0	Economic class	False
labour-2001-118-3	0	young adults	1	SG	1.0	1.0	Age/generation	False
labour-2001-430-1	0	young	1	SG	1.0	1.0	Age/generation	False
labour-2001-430-1	1	adults	10	SG	1.0	1.0	none	False
labour-2001-283-4	0	seaside towns	5		0.0	0.0	Geography	True
labour-2001-489-3	0	extended family	9	SG	1.0	1.0	Other	False
labour-2001-489-3	1	friends	9	SG	1.0	1.0	Other	False
labour-2001-728-3	0	in-patients	6	SG	1.0	1.0	Health	False
labour-2001-728-3	1	650, 000 more outpatients	6		0.2	0.2	Health	False
labour-2001-440-3	0	pensioners who save	2	SG	1.0	1.0	Economic class	False
labour-2001-151-1	0	every offender	9	SG	1.0	1.0	Other	False
labour-2001-557-3	0	every offender	9	SG	1.0	1.0	Other	False
labour-2001-366-2	0	students	2	SG	1.0	1.0	Economic class	False
labour-2001-368-3	0	students	2	SG	1.0	1.0	Economic class	False
labour-2001-372-5	0	frontline staff	10	SG	1.0	1.0	none	False
labour-2001-379-1	0	frontline staff	10	SG	1.0	1.0	none	False
labour-2001-467-1	0	yourself	10	SG	1.0	1.0	none	False
labour-2001-467-1	1	your family	9	SG	1.0	1.0	Other	False
labour-2001-461-1	0	older workers	1	SG	1.0	1.0	Age/generation	False
labour-2001-466-1	0	older workers	1	SG	1.0	1.0	Age/generation	False
labour-2001-589-1	0	people fleeing persecution	7	SG	1.0	1.0	Nationality	False
labour-2001-589-1	1	hard-working citizens in a new country	7	SG	1.0	1.0	Nationality	False
labour-2001-502-2	0	the poorest third of pensioners	2	SG	1.0	1.0	Economic class	False
labour-2001-212-4	0	rogue traders	10	SG	1.0	1.0	none	False
labour-2001-212-4	1	loan sharks	10	SG	1.0	1.0	none	False
labour-2001-275-3	0	farmers	10	SG	1.0	1.0	none	False
labour-2001-282-4	0	farmers	10	SG	1.0	1.0	none	False
labour-2001-590-7	0	those granted refugee status	7	SG	1.0	1.0	Nationality	False
labour-2001-590-7	1	the local community	5	ISG	0.0	1.0	Geography	True
labour-2001-506-3	0	pensioner couples with an income up to £200 per week	2	SG	1.0	1.0	Economic class	False
labour-2001-506-3	1	single pensioners with income up to £135 per week	9	SG	1.0	1.0	Other	False
labour-2001-510-1	0	a single pensioner	2	SG	1.0	1.0	Economic class	False
labour-2001-472-2	0	people getting incapacity benefit	6	SG	1.0	1.0	Health	False
labour-2001-576-2	0	the taxpayer	9	SG	1.0	1.0	Other	False
labour-2001-576-2	1	criminal defendants	9	SG	1.0	1.0	Other	False
labour-2001-269-2	0	low-income homeowners	2	SG	1.0	1.0	Economic class	False
labour-2001-269-2	1	key	2	SG	1.0	1.0	Economic class	False
labour-2001-269-2	2	workers in high-cost areas	5	SG	1.0	1.0	Geography	False
labour-2001-265-2	0	britain's urban areas	5	SG	0.2	0.2	Geography	False
labour-2001-537-1	0	drug traffickers	9	SG	1.0	1.0	Other	False
labour-2001-537-1	1	other major criminals	9	SG	1.0	1.0	Other	False
labour-2001-678-1	0	criminals	9	SG	1.0	1.0	Other	False
labour-2001-383-1	0	poorer communities	5	ISG	0.0	1.0	Geography	True
labour-2001-383-1	1	poorer children	2	SG	1.0	1.0	Economic class	False
labour-2001-291-4	0	ex-miners	10	SG	1.0	1.0	none	False
labour-2001-497-3	0	fathers	4	SG	1.0	1.0	Gender	False
labour-2001-499-5	0	fathers	4	SG	1.0	1.0	Gender	False
labour-2001-499-5	1	mothers	4	SG	1.0	1.0	Gender	False
labour-2001-721-3	0	a single earner family on average earnings with two children	9	SG	1.0	1.0	Other	False
labour-2001-515-1	0	senior citizens	1	SG	1.0	1.0	Age/generation	False
labour-2001-464-1	0	all lone parents	9	SG	1.0	1.0	Other	False
labour-2001-480-4	0	every child in britain	10	SG	0.5	0.5	none	False
labour-2001-356-1	0	10, 000 extra teachers	10		0.2	0.2	none	False
labour-2001-411-2	0	5. 6 million people	10	SG	1.0	1.0	none	False
labour-2001-148-1	0	100, 000 persistent offenders	9		0.4	0.4	Other	False
labour-2001-552-1	0	100, 000 persistent offenders	9		0.4	0.4	Other	False
labour-2001-373-6	0	people who are 60 and over	6	SG	1.0	1.0	Health	False
labour-2001-400-7	0	healthcare assistants	10	SG	1.0	1.0	none	False
labour-2001-400-7	1	porters	10	SG	1.0	1.0	none	False
labour-2001-400-7	2	cooks	10	SG	1.0	1.0	none	False
labour-2001-400-7	3	cleaners	10	SG	1.0	1.0	none	False
labour-2001-536-1	0	6, 000 police recruits	10		0.4	0.4	none	False
labour-2001-336-1	0	pupils in less advantaged areas	9	SG	1.0	1.0	Other	False
labour-2001-112-1	0	20, 000 more nurses	10		0.2	0.2	none	False
labour-2001-112-1	1	matrons	10	SG	1.0	1.0	none	False
labour-2001-112-1	2	ward sisters	10	SG	1.0	1.0	none	False
labour-2001-312-1	0	ward sisters	10	SG	1.0	1.0	none	False
labour-2001-377-2	0	20, 000 more nurses	10		0.2	0.2	none	False
labour-2001-377-2	1	ward sisters	10	SG	1.0	1.0	none	False
labour-2001-342-5	0	14-year-old pupils	9	SG	1.0	1.0	Other	False
labour-2001-377-3	0	matrons	10	SG	1.0	1.0	none	False
labour-2001-507-6	0	the lowest paid	2	SG	1.0	1.0	Economic class	False
labour-2001-507-6	1	full-time parents	9	SG	1.0	1.0	Other	False
labour-2001-507-6	2	18 million people	10		0.0	0.3333333333333333	none	True
labour-2001-568-3	0	the victims	9	SG	1.0	1.0	Other	False
labour-2001-568-3	1	the public	10	ISG	0.0	1.0	none	True
labour-2001-568-3	2	the defendant	9	SG	1.0	1.0	Other	False
labour-2001-582-2	0	the public	10	ORG	0.0	1.0	none	True
labour-2001-489-1	0	poorer children	2	SG	1.0	1.0	Economic class	False
labour-2001-478-5	0	all	9		0.0	0.0	Other	True
labour-2001-478-5	1	families with children	10	SG	1.0	1.0	none	False
labour-2001-478-6	0	families with children	10	SG	1.0	1.0	none	False
labour-2001-478-6	1	all families	9	SG	1.0	1.0	Other	False
labour-2001-478-6	2	those families most in need	9	SG	1.0	1.0	Other	False
labour-2001-480-5	0	families with children	10	SG	1.0	1.0	none	False
labour-2001-538-1	0	persistent offenders	9	SG	1.0	1.0	Other	False
labour-2001-409-3	0	children with talent	10	SG	1.0	1.0	none	False
labour-2001-286-3	0	countryside	5		0.0	0.0	Geography	True
labour-2001-288-1	0	countryside	5		0.0	0.0	Geography	True
labour-2001-735-3	0	countryside	5		0.0	0.0	Geography	True
labour-2001-211-3	0	investor	2	SG	1.0	1.0	Economic class	False
labour-2001-311-1	0	10, 000 teachers	10		0.25	0.25	none	False
labour-2001-505-2	0	a single pensioner	2	SG	1.0	1.0	Economic class	False
labour-2001-505-2	1	a pensioner couple	9	SG	1.0	1.0	Other	False
labour-2001-474-2	0	children with parents on income support	9	SG	1.0	1.0	Other	False
labour-2001-563-4	0	people punished in the community	5	SG	1.0	1.0	Geography	False
labour-2001-389-2	0	family doctors	10	SG	1.0	1.0	none	False
labour-2001-200-1	0	over a million people	10		0.0	0.25	none	True
labour-2001-266-5	0	other parts of the country	5		0.0	0.0	Geography	True
labour-2001-603-7	0	other parts of the country	5		0.0	0.0	Geography	True
labour-2001-554-1	0	every active offender	9	SG	1.0	1.0	Other	False
labour-2001-421-2	0	our most talented young people	1		0.8	0.8	Age/generation	False
labour-2001-349-1	0	the local community	5	ISG	0.0	1.0	Geography	True
labour-2001-531-4	0	the local community	5	ISG	0.0	1.0	Geography	True
labour-2001-518-2	0	people requiring care	6	SG	1.0	1.0	Health	False
labour-2001-476-4	0	people of working age	2	SG	1.0	1.0	Economic class	False
labour-2001-476-4	1	private tenants	2	SG	1.0	1.0	Economic class	False
labour-2001-417-2	0	the most talented young people	1	SG	1.0	1.0	Age/generation	False
labour-2001-331-1	0	primary school teachers	10	SG	1.0	1.0	none	False
labour-2001-51-3	0	single pensioners	9	SG	1.0	1.0	Other	False
labour-2001-51-3	1	pensioner couples	9	SG	1.0	1.0	Other	False
labour-2001-51-3	2	one million children	10		0.3333333333333333	0.3333333333333333	none	False
labour-2001-519-3	0	qualified nurses	10	SG	1.0	1.0	none	False
labour-2001-527-2	0	pupils	9	SG	1.0	1.0	Other	False
labour-2001-465-6	0	people looking after children with disabilities	9	SG	1.0	1.0	Other	False
labour-2001-465-6	1	shift workers	2	SG	1.0	1.0	Economic class	False
labour-2001-436-2	0	those who can	6	SG	1.0	1.0	Health	False
labour-2001-436-2	1	those who cannot	6	SG	1.0	1.0	Health	False
labour-2001-436-2	2	those who save	2	SG	1.0	1.0	Economic class	False
labour-2001-512-1	0	those who save	2	SG	1.0	1.0	Economic class	False
labour-2001-126-1	0	every three-year-old	10	SG	1.0	1.0	none	False
labour-2001-327-1	0	every three-year-old	10	SG	1.0	1.0	none	False
labour-2001-728-4	0	nurses	10	SG	1.0	1.0	none	False
labour-2001-728-4	1	6, 700 more doctors	10		0.2	0.2	none	False
labour-2001-51-2	0	the poorest pensioners	2	SG	1.0	1.0	Economic class	False
labour-2001-189-1	0	nine million people	10		0.3333333333333333	0.3333333333333333	none	False
labour-2001-183-3	0	new parents	9	SG	1.0	1.0	Other	False
labour-2001-737-3	0	the people of london	5	SG	1.0	1.0	Geography	False
labour-2001-661-1	0	britain's veterans	9	SG	1.0	1.0	Other	False
labour-2001-711-2	0	officers	10	PI	0.0	1.0	none	True
labour-2001-476-6	0	people of working age	2	SG	1.0	1.0	Economic class	False
labour-2001-555-4	0	ex-prisoners	9	SG	1.0	1.0	Other	False
labour-2001-563-3	0	prisoners	9	SG	1.0	1.0	Other	False
labour-2001-556-1	0	offenders who breach the conditions of their sentence	9	SG	1.0	1.0	Other	False
labour-2001-682-1	0	all children	10	SG	1.0	1.0	none	False
labour-2001-607-2	0	scotland	5		0.0	0.0	Geography	True
labour-2001-465-5	0	all parents	9	SG	1.0	1.0	Other	False
labour-2001-572-4	0	defendants	9	SG	1.0	1.0	Other	False
labour-2001-409-2	0	1, 000 school sports co-ordinators	10		0.0	0.5	none	True
labour-2001-327-3	0	children with special educational needs	10	SG	1.0	1.0	none	False
labour-2001-388-4	0	inpatients	6	SG	1.0	1.0	Health	False
labour-2001-187-3	0	1. 5 million people	10		0.0	0.2	none	True
labour-2001-219-3	0	all parts of the country	5		0.0	0.0	Geography	True
labour-2001-372-3	0	all parts of the country	5		0.0	0.0	Geography	True
labour-2001-506-1	0	pensioners who have saved	2	SG	1.0	1.0	Economic class	False
labour-2001-560-2	0	neighbourhoods with the highest crime rates	5		0.0	0.0	Geography	True
labour-2001-355-1	0	the best graduates	9	SG	1.0	1.0	Other	False
labour-2001-355-1	1	people making career changes	2	SG	1.0	1.0	Economic class	False
labour-2001-476-1	0	people claiming housing benefit	2	SG	1.0	1.0	Economic class	False
labour-2001-610-2	0	the people of northern ireland	5	SG	1.0	1.0	Geography	False
labour-2001-391-2	0	people with conditions like diabetes	6	SG	1.0	1.0	Health	False
labour-2001-102-1	0	parents of newborn children	10	SG	1.0	1.0	none	False
labour-2001-171-1	0	parents of newborn children	10	SG	1.0	1.0	none	False
labour-2001-590-4	0	lorry drivers	10	SG	1.0	1.0	none	False
labour-2001-590-4	1	illegal immigrants	7	SG	1.0	1.0	Nationality	False
labour-2001-382-2	0	cardiologists	10	SG	1.0	1.0	none	False
labour-2001-382-2	1	cancer specialists	10	SG	1.0	1.0	none	False
labour-2001-565-1	0	drug traffickers	9	SG	1.0	1.0	Other	False
labour-2001-559-4	0	rogue landlords	2	SG	1.0	1.0	Economic class	False
labour-2001-326-3	0	every four-year-old	10	SG	1.0	1.0	none	False
labour-2001-483-2	0	every family	9	SG	1.0	1.0	Other	False
labour-2001-133-1	0	inpatients	6	SG	1.0	1.0	Health	False
labour-2001-474-5	0	four-year-olds	10	SG	1.0	1.0	none	False
labour-2001-494-3	0	children who need new families	10	SG	1.0	1.0	none	False
labour-2001-531-1	0	deprived neighbourhoods	5	SG	1.0	1.0	Geography	False
labour-2001-684-2	0	girls	4	SG	1.0	1.0	Gender	False
labour-2001-687-2	0	girls	4	SG	1.0	1.0	Gender	False
labour-2001-492-2	0	children in care	9	SG	1.0	1.0	Other	False
labour-2001-493-4	0	children in care	9	SG	1.0	1.0	Other	False
labour-2001-494-1	0	children in care	9	SG	1.0	1.0	Other	False
labour-2001-340-1	0	headteachers	10	SG	1.0	1.0	none	False
labour-2001-340-2	0	headteachers	10	SG	1.0	1.0	none	False
labour-2001-349-2	0	headteachers	10	SG	1.0	1.0	none	False
labour-2001-582-3	0	asian staff in key public services	3	SG	0.3333333333333333	0.8333333333333334	Ethnicity/race	False
labour-2001-473-4	0	people on industrial injuries benefit	6	SG	1.0	1.0	Health	False
labour-2001-531-2	0	local people	5	SG	1.0	1.0	Geography	False
labour-2001-531-3	0	local people	5	SG	1.0	1.0	Geography	False
labour-2001-607-1	0	local people	5	SG	1.0	1.0	Geography	False
labour-2001-726-1	0	280, 000 unemployed young people	2		0.5	0.5	Economic class	False
